Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3
0,9982.600000000024,10000.0,0.0,79.60000000002435,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,86.0,0.0,50.0,0.0,0.0,0.0,13.319999999980514,0.0,0.0
0,9984.600000000024,10000.0,0.0,73.60000000002435,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,81.0,0.0,53.0,0.0,0.0,0.0,13.319999999980514,0.0,0.0
0,0.0,16.4,0.0,63.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,89.0,0.0,54.0,0.0,0.0,0.0,13.320000000000002,0.0,0.0
0,0.0,18.4,0.0,57.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,82.0,0.0,59.0,0.0,0.0,0.0,13.320000000000002,0.0,0.0
0,0.0,13.400000000000002,0.0,48.599999999999994,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,64.0,0.0,69.0,0.0,0.0,0.0,13.32,0.0,0.0
0,2.0,0.0,0.0,69.0,9.0,0.0,12.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,88.0,7.0,0.0,10.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,89.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,16.4,0.0,62.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,70.0,0.0,49.0,0.0,0.0,0.0,13.320000000000002,0.0,0.0
0,0.0,11.399999999999999,0.0,59.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,69.0,0.0,71.0,0.0,0.0,0.0,13.320000000000002,0.0,0.0
0,0.0,10.400000000000002,0.0,81.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,94.0,0.0,71.0,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,7.0,0.0,83.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,7.0,0.0,4.0,0.0,71.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,20.4,0.0,51.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,0.0,87.0,0.0,79.0,0.0,0.0,0.0,13.320000000000002,0.0,0.0
0,0.0,10.400000000000002,0.0,83.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,85.0,0.0,74.0,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,7.0,0.0,69.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,15.0,0.0,15.0,0.0,94.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,11.0,0.0,61.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,14.0,0.0,10.0,0.0,69.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,5.0,0.0,83.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,5.0,0.0,6.0,0.0,71.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9993.0,10000.0,0.0,69.0,7.0,0.0,10.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,89.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9981.600000000024,10000.0,0.0,77.60000000002435,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,58.0,0.0,69.0,0.0,0.0,0.0,13.319999999980514,0.0,0.0
0,0.0,16.399999999980345,0.0,81.60000000001966,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,72.0,0.0,82.0,0.0,0.0,0.0,13.319999999984276,0.0,0.0
0,9999.0,10000.0,0.0,102.0,13.0,0.0,16.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,19.399999999975595,0.0,86.60000000002441,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,71.0,0.0,81.0,0.0,0.0,0.0,13.319999999980475,0.0,0.0
0,9990.60000000002,10000.0,0.0,68.60000000001963,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,75.0,0.0,69.0,0.0,0.0,0.0,13.31999999998429,0.0,0.0
0,9998.0,10000.0,0.0,87.0,5.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,79.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
