Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.2526966844671696,0.0,0.2526966844671696,0.0,0.025,0.0,0.004988865734332988,0.046640299999999996,0.1777902555,0.0017227367671631526,1.0,0.0,1.1085926844671694,0.025011,0.529114,1.09033,1.319691,16.0,21.400000000000894,25.0,0.4,0.3333333333333333,0.0
0,0.47147105905985487,0.0,0.47147105905985487,0.0,0.13442553191489362,0.0,0.03253535372403113,0.012033799999999999,0.294351459,0.0018750855790699295,0.9999999999999999,0.0,2.401250059059855,0.223211,0.86078,1.832967,2.180803,16.0,21.4,25.0,0.4,0.0,0.0
0,0.7532860075971781,0.0,0.7532860075971781,0.0,0.21857763693979176,0.0,0.06924997812152765,0.0807782,0.3865410053,0.0018608127641406345,1.0,0.0,3.1105790075971775,0.676699,0.720722,3.234933,1.519781,16.0,21.4,25.0,0.4,0.0,0.0
0,1.0281951729236058,0.0,1.0281951729236058,0.0,0.33908555907650534,0.0,0.1633491124626711,0.09763820000000001,0.4301862557,0.0020639543155681686,1.0,0.0,3.6746901729236052,0.086939,0.53697,2.319018,1.951386,16.0,21.4,25.0,0.4,0.0,0.0
0,2.4088881154194106,0.0,2.4088881154194106,0.0,0.6118488003621547,0.0,0.5045789782572415,0.8837264999999992,0.4087338368,0.0,0.9999999999999991,0.0,5.236784115419411,0.245547,0.640962,1.354047,3.360358,16.0,21.4,25.0,0.4,0.0,0.0
0,0.0,0.2122459999999999,0.0,0.2122459999999999,0.0,0.8982149846737046,0.05854056517370567,0.2307041999999998,0.39672421950000003,0.0,0.9999999999999999,0.0,0.0,0.505355,0.434765,1.18447,0.967896,16.0,16.0,16.0,0.0,0.0,0.0
0,0.0,1.2944589999999998,0.0,1.2944589999999998,0.0,1.813609893595792,0.12393407739579343,0.0,0.39521681620000004,0.0,1.0,0.0,0.0,0.543442,0.953816,0.969147,2.82257,16.0,16.0,16.0,0.0,0.0,0.0
0,2.3217182592665893,0.0,2.3217182592665893,0.0,1.7594680851063833,0.0,0.21610760876022508,0.0,0.34614256540000005,0.0,1.0,0.0,6.529932259266589,0.544941,0.263389,4.075327,1.941217,16.0,21.4,25.0,0.4,0.0,0.0
0,1.227486,0.0,1.227486,0.0,0.8387686720156268,0.0,0.17729590928437303,0.0,0.2114214187,0.0,1.0,0.0,0.0,1.326916,0.526586,0.823457,0.802559,16.0,16.0,16.0,0.0,0.0,0.0
0,0.0,0.29618399999999934,0.0,0.29618399999999934,0.0,0.36597127404909435,0.000979957449095161,0.0,0.0688073166,0.0,1.0,0.0,0.0,0.006499,1.712316,2.10225,0.912749,16.0,16.0,16.0,0.0,0.0,0.0
0,0.775574,0.0,0.775574,0.0,0.7009661334999995,0.0,0.0,0.0,0.0746078665,0.0,1.0,0.0,0.0,1.09003,0.927208,1.098611,1.143053,16.0,16.0,16.0,0.0,0.0,0.0
0,0.0,1.74566,0.0,1.74566,0.0,1.8155707911000116,0.0,0.0,0.06991079110000001,0.0,1.0,0.0,0.0,0.155479,0.152839,0.985591,2.068387,16.0,16.0,16.0,0.0,0.0,0.0
0,0.43588000000000005,0.0,0.43588000000000005,0.0,0.36650092510000304,0.0,0.0,0.0,0.0693790749,0.0,1.0,0.0,0.0,0.336595,1.264824,1.403028,0.762511,16.0,16.0,16.0,0.0,0.0,0.0
0,1.7473219718396753,0.0,1.7473219718396753,0.0,1.2637804436396558,0.0,0.0,0.41722940000000003,0.06631212819999999,0.0,1.0,0.0,5.996818971839676,0.096716,0.530354,3.103364,2.773203,16.0,21.4,25.0,0.4,0.0,0.0
0,1.2528356688106888,0.0,1.2528356688106888,0.0,1.0714155868432114,0.0,4.466912950640278e-20,0.11011639999999999,0.0731938866,0.0018902046325370702,1.0,0.0,4.285453668810688,0.603726,0.324156,3.36334,1.59716,16.0,21.4,25.0,0.4,0.0,0.0
